id,text,query
"/Users/midhunln/Documents/rag20march_with_eval/Ingestion_plus_Retriever_eval/Documents/Master circular for compliance with the provisions of the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015 by listed entities.pdf_16_2","19. For audit reports with unmodified opinion, the listed entity shall furnish a declaration to that 
effect to the stock exchange(s) while submitting the audited financial results.  
 
****** 
  
                                                           
11CIR/CFD/CMD/56/2016 dated May 27, 2016.  
 
The format prescribed in circular CIR/CFD/CMD/15/2015 dated November 30, 2015 was revised vide the circular 
dated May 27, 2016 and was made applicable for the financial results submitted for the period ended on or afte r 
March 31, 2016.","""audit reports declaration stock exchange"""
"/Users/midhunln/Documents/rag20march_with_eval/Ingestion_plus_Retriever_eval/Documents/Master circular for compliance with the provisions of the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015 by listed entities.pdf_23_26","methodology. Any changes or industry specific adjustments / estimations shall be disclosed.  
 
2.3 For ease of reference, the BRSR Core contains a cross -reference to the disclosures 
contained in the BRSR. 
 
2.4 Applicability 
 
2.4.1 From FY 2023 – 2024, the top 1000 listed entities (by market capitalization) shall make 
disclosures as per the updated BRSR format, as part of their Annual Reports. 
 
2.4.2 Listed entities shall mandatorily undertake reasonable assurance of the BRSR Core, as 
per the glide path specified in the following table: 
Financial Year Applicability of BRSR Core to top listed entities 
(by market capitalization) 
2023 – 24 Top 150 listed entities 
2024 – 25 Top 250 listed entities 
2025 – 26 Top 500 listed entities 
2026 – 27 Top 1000 listed entities 
 
3. ESG Disclosures for value chain 
 
3.1 Disclosures for value chain shall be made by the listed company as per BRSR Core, as part","""ESG disclosures BRSR"""
"/Users/midhunln/Documents/rag20march_with_eval/Ingestion_plus_Retriever_eval/Documents/Master circular for compliance with the provisions of the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015 by listed entities.pdf_85_35","20(3)  
Disclosure of the Secretarial Audit Report of the listed entity 
and the material subsidiaries in the Annual Report 
24A(1)  
Submission of Annual Secretarial Compliance Report 24A(2)  
Whether “Corporate Governance Report” disclosed in 
Annual Report 
34(3) read with 
para C of 
Schedule V 
 
Note 
1 In the column “Compliance Status”, compliance or non-compliance may be indicated by Yes/No/N.A.. For 
example, if the Board has been composed in accordance with the requirements of LODR Regulations, 
""Yes"" may be indicated. Similarly, in case the Listed Entity has no related party transactions, the words 
“N.A.” may be indicated. 
2 If status is “No” details of non-compliance may be given here. 
3 If the Listed Entity would like to provide any other information the same may be indicated  here. 
 
Name & Designation 
 
Company Secretary / Compliance Officer / Managing Director / CEO / CFO","""Corporate Governance Report annual report compliance"""
/Users/midhunln/Documents/rag20march_with_eval/Ingestion_plus_Retriever_eval/Documents/Master Circular on Surveillance of Securities Market.pdf_7_16,"CoC is placed at Annexure 2.  The listed companies, intermediaries and 
fiduciaries shall inform the violations of PIT Regulations relating t o CoC as per 
the format to the stock exchange(s).  
 
3.2.3. Further, in terms of clause 12 of Schedule B and clause 10 of Schedule C read 
with Regulation 9 of the PIT Regulations, any amount collected  by the listed 
companies, intermediaries and fiduciaries under these clauses for violation(s) of 
CoC shall be remitted to the Board for credit to the Investor Protection and 
Education Fund (IPEF) administered by the Board under the Securities and 
Exchange Board of India Act, 1992.  
 
3.2.4. As per Regulation 4(2) of SEBI (Investor Protection and Education Fund) 
Regulations, 2009, such amounts shall be credited to the IPEF through 
NEFT/RTGS/IMPS  or  online  payment  using  the  SEBI  Payment  Gateway  or  
any  othe r  mode  as  may  be specified by the Board from time to time . The","""SEBI CoC violation reporting"""
"/Users/midhunln/Documents/rag20march_with_eval/Ingestion_plus_Retriever_eval/Documents/Master circular for compliance with the provisions of the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015 by listed entities.pdf_103_42","Page 104 of 261 
 
5. Based on our review conducted and procedures performed as stated in paragraph 3 above 
and based on the consideration of the review reports of the branch auditors and other 
auditors referred to in paragraph 7 below, nothing has come to our attention that causes us 
to believe that the accompanying Statement, prepared in accordance with the recognition 
and measurement principles laid down in the aforesaid Indian Accounting Standard and 
other accounting principles generally  accepted in India, has not disclosed the information 
required to be disclosed in terms of Regulation 33 of the SEBI (Listing Obligations and 
Disclosure Requirements) Regulations, 2015, as amended, including the manner in which 
it is to be disclosed, or that it contains any material misstatement.  
 
6. [Insert Emphasis of Matter paragraph]. Our conclusion is not modified in respect of this 
matter.","""Statement preparation and disclosure requirements under Indian Accounting Standard"""
"/Users/midhunln/Documents/rag20march_with_eval/Ingestion_plus_Retriever_eval/Documents/Master circular for compliance with the provisions of the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015 by listed entities.pdf_171_1","Page 172 of 261 
 
(Previous Financial 
Year) 
Total Scope 3 emissions 
(Break-up of the GHG into 
CO2, CH 4, N 2O, HFCs, PFCs, 
SF6, NF3, if available) 
Metric 
tonnes of 
CO2 
equivalent 
  
Total Scope 3 emissions 
per rupee of turnover 
   
Total Scope 3 emission 
intensity (optional)– the 
relevant metric may be 
selected by the entity 
   
Note: Indicate if any independent assessment/ evaluation/assurance has been carried out by an external 
agency? (Y/N) If yes, name of the external agency. 
 
3. With respect to the ecologically sensitive areas reported at Q uestion 11 of Essential Indicators  
above, provide details of significant direct & indirect impact of the entity on biodiversity in such 
areas along-with prevention and remediation activities.  
 
4. If the entity has undertaken any specific initiatives or used innovative technology or solutions to 
improve resource efficiency, or reduce impact due to emissions / effluent discharge / waste","""sustainability reports total scope 3 emissions"""
/Users/midhunln/Documents/rag20march_with_eval/Ingestion_plus_Retriever_eval/Documents/Master Circular for Issue of Capital and Disclosure Requirements.pdf_2_8,"Annexure IIIA ................................ ................................ ................................ ..........................  50 
Annexure IV ................................ ................................ ................................ ............................  53 
Annexure V ................................ ................................ ................................ .............................  54 
Annexure VI ................................ ................................ ................................ ............................  57 
Annexure VII ................................ ................................ ................................ ...........................  81 
Annexure VIII ................................ ................................ ................................ ..........................  83","""Annexure*"""
/Users/midhunln/Documents/rag20march_with_eval/Ingestion_plus_Retriever_eval/Documents/Master Circular on Surveillance of Securities Market.pdf_22_47,"provide the aforesaid details and c hanges therein, if any, to the stock 
exchanges and other depository on a daily basis. 
 
7. The demat accounts shall be identified by the depositories based on the PAN 
of the DP of sole / joint holder. 
 
8. Based on demat accounts identified as per para 7 above and instruction given 
by listed company as per paras 3 and 4 above, the off-market transactions and 
creation of pledge shall be restricted by the d epositories with reason code as 
“Trading Window Closure Period”. 
 
9. On the basis of data received from the depositories, the stock exchanges shall 
restrict the on -market transactions of DPs in equity shares and equity 
derivatives contracts of the listed company from T day i.e. commencement date 
of trading window closure period. As pe r the example mentioned above, 
commencement date of trading window closure period shall be October 01, 
20XX, for the quarter ending September 30, 20XX.","""trading window closure period"""
/Users/midhunln/Documents/rag20march_with_eval/Ingestion_plus_Retriever_eval/Documents/Master Circular for Issue of Capital and Disclosure Requirements.pdf_31_43,"13. Streamlining the process of IPOs with UPI in ASBA and redressal of Investor 
grievances55 
13.1. The following issues with the UPI system based on the consultation with market 
participants have been identified, which needs to be addressed: 
13.1.1. Delay in receipt of mandate by investors for blocking of funds due to 
systemic issues at Intermediaries/SCSBs. 
13.1.2. Failure to unblock funds for cancelled/withdrawn/deleted cases in the Stock 
Exchanges platform. 
13.1.3. Failure to unblock the funds in cases of partial allotment by the next 
working day from the finalization of basis of allotment (T+1). 
                                              
 
54 SEBI Circular No. SEBI/HO/CFD/DIL2/CIR/P/2019/76 dated June 28, 2019 
55 SEBI Circular No. SEBI/HO/CFD/DIL2/CIR/P/2021/2480/1/M dated March 16, 2021; SEBI Circular no. 
SEBI/HO/CFD/DIL2/P/CIR/2021/570 dated June 02, 2021; SEBI Circular no. 
SEBI/HO/CFD/DIL2/CIR/P/2022/51 dated April 20, 2022","""SEBI IPO process UPI ASBA issues"""
/Users/midhunln/Documents/rag20march_with_eval/Ingestion_plus_Retriever_eval/Documents/Master Circular for Issue of Capital and Disclosure Requirements.pdf_62_11,"Page 63 of 132 
 
 
Sr. 
No. 
Particular Field Description Source for 
information 
Timeline for 
submission  
21 MSEI Symbol   Lead Manager approval by 
the 
Exchange(s) 
22 Relevant Date Date 
23 Minimum Issue price (Per security) in Rs. 
24 Bid Opening date Date 
25 Bid Closing date Date 
26 Date of allotment of shares in Rs. 
27 Discount per shares availed in Rs. 
28 Issue Price (per share) in Rs. 
29 No. of Shares Allotted No. of shares 
30 Final Issue Size (Rs. in crores) in Rs. 
31 Category of Allotees Character 
32 No. of Allottees  Number 
33 Date of Listing Date 
Exchange 34 Date of Trading Approval Date","""ipo details"""
"/Users/midhunln/Documents/rag20march_with_eval/Ingestion_plus_Retriever_eval/Documents/Master circular for compliance with the provisions of the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015 by listed entities.pdf_167_44","Parameter FY _____  
(Current Financial Year) 
FY ______ 
(Previous Financial 
Year) 
Total Waste generated (in metric tonnes) 
Plastic waste (A)   
E-waste (B)   
Bio-medical waste (C)   
Construction and demolition waste 
(D) 
  
Battery waste (E)   
Radioactive waste (F)   
Other Hazardous waste. Please 
specify, if any.  (G) 
  
Other Non -hazardous waste 
generated (H). Please specify, if any. 
(Break-up by composition i.e. by 
materials relevant to the sector) 
  
Total (A+B + C + D + E + F + G + H)","""waste generation financial year"""
"/Users/midhunln/Documents/rag20march_with_eval/Ingestion_plus_Retriever_eval/Documents/Master circular for compliance with the provisions of the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015 by listed entities.pdf_239_43","31, 20XX   
12.  
Adjusted (notional) Net Profit after Tax (PAT) for the year ended 
March 31, 20X X after considering the divergence in 
provisioning  
 
* March 31, 20XX is the close of the reference period in respect of which divergences 
were assessed","""Adjusted net profit after tax 20XX"""
"/Users/midhunln/Documents/rag20march_with_eval/Ingestion_plus_Retriever_eval/Documents/Master circular for compliance with the provisions of the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015 by listed entities.pdf_5_15","Page 6 of 261 
 
QIP Qualified Institutions Placement 
RPT Related Party Transaction 
RTA Registrar to an Issue and Share Transfer Agent 
SA Standards on Auditing  
SASB Sustainability Accounting Standards Board 
SBO Significant Beneficial Owner 
SCRR Securities Contracts (Regulation) Rules, 1957 
SEBI Securities and Exchange Board of India 
SIA Social Impact Assessment  
SME Small and Medium Enterprises 
SOP Standard Operating Procedure 
SRC Stakeholders Relationship Committee 
SRE Standard on Review Engagements 
TCFD Task Force on Climate-related Financial Disclosures 
UDIN Unique Document Identification Number","""securities and exchange board of india"""
/Users/midhunln/Documents/rag20march_with_eval/Ingestion_plus_Retriever_eval/Documents/Master Circular for Issue of Capital and Disclosure Requirements.pdf_22_12,"SEBI Circular no. CIR/CFD/DIL/4/2013 dated January 23, 2013; SEBI Circular no. 
CIR/CFD/POLICYCELL/11/2015 dated November 10, 2015 
22 SEBI Circular no. SEBI/HO/CFD/DCR2/CIR/P/2019/133 dated November 08, 2019 ( See indicative timeline 
table) 
23 SEBI Circular no. CIR/CFD/14/2012 dated October 04, 2012 
24 SEBI Circular no. SEBI/HO/CFD/DCR2/CIR/P/2019/133 dated November 08, 2019 
25 SEBI Circular No. CIR/CFD/POLICYCELL/11/2015 dated November 10, 2015","""SEBI Circular"""
"/Users/midhunln/Documents/rag20march_with_eval/Ingestion_plus_Retriever_eval/Documents/Master circular for compliance with the provisions of the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015 by listed entities.pdf_83_30","Page 84 of 261 
 
Composition of nomination & remuneration committee 19(1) & (2)  
Quorum of Nomination and Remuneration Committee meeting 19(2A)  
Meeting of nomination & remuneration committee 19(3A)  
Role of Nomination and Remuneration Committee 19(4)  
Composition of Stakeholder Relationship Committee 20(1),  20(2)and 20(2A)  
Meeting of stakeholder relationship committee 20 (3A)  
Role of Stakeholders Relationship Committee 20(4)  
Composition and role of risk management committee 21(1),(2),(3),(4)  
Meeting of Risk Management Committee 21(3A)  
Quorum of Risk Management Committee meeting 21(3B)  
Gap between the meetings of the Risk Management Committee 21(3C)  
Vigil Mechanism 22  
Policy for related party Transaction 23(1),(1A),(5),(6),& (8)  
Prior or Omnibus approval of Audit Committee for all related party 
transactions 
23(2), (3)  
Approval for material related party transactions 23(4)  
Disclosure of related party transactions on consolidated basis 23(9)","""corporate governance committee composition and role"""
"/Users/midhunln/Documents/rag20march_with_eval/Ingestion_plus_Retriever_eval/Documents/Master circular for compliance with the provisions of the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015 by listed entities.pdf_66_47","assuming 
full 
conversion 
of 
convertible 
securities ( 
as a 
percentage 
of diluted 
share 
capital) 
 
(XII) = 
(VIII)+(XI) as 
a 
% of 
A+B+C2 
 
Number of 
Locked in 
shares 
(XIII) 
Number of 
Shares  
pledged or 
otherwise 
encumbered 
(XIV) 
Number of 
equity 
shares held 
in 
dematerialized 
form 
 
(XV) 
 
No. of  Voting 
Rights 
Total 
as a % 
of 
Total  
Voting 
rights   
No.  
(a)  
As a 
% of 
total  
Shares 
held  
 
(b)  
No.  
 
(a)  
As a 
% of 
total 
share 
s held  
 
(b)  
 Class 
X 
Class 
Y 
Tot 
al 
(1)  Indian                    
(a)  Individuals/Hindu 
undivided Family  
                 
 Name (xyz…)                   
(b)  Central  
Government/ 
State  
Government(s)  
                 
 Name (xyz…)                   
(c)  Financial  
Institutions/ 
Banks   
                 
 Name (xyz…)                   
(d)  Any Other 
(specify)  
                 
 Name (xyz…)                   
 Sub-Total (A)(1)                   
(2)  Foreign","""Locked in shares convertible securities"""
"/Users/midhunln/Documents/rag20march_with_eval/Ingestion_plus_Retriever_eval/Documents/Master circular for compliance with the provisions of the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015 by listed entities.pdf_130_14","Page 131 of 261 
 
ANNEXURE 12 
 
STATEMENT ON IMPACT OF AUDIT QUALIFICATIONS (FOR AUDIT REPORT WITH MODIFIED 
OPINION) SUBMITTED ALONG-WITH ANNUAL AUDITED FINANCIAL RESULTS (Standalone 
and Consolidated separately) 
 
 
Statement on Impact of Audit Qualifications for the Financial Year ended March 31, ........ 
(See regulation 33 of the SEBI (LODR) Regulations, 2015) 
 
I.  
 
 
Sl.  
No.  
Particulars  
Audited Figures  
(as reported before 
adjusting for 
qualifications)  
Adjusted 
Figures  
(audited 
figures after 
adjusting for 
qualifications)  
1.  Turnover / Total income  -  -  
2.  Total Expenditure   -  -  
3.  Net Profit/(Loss)  -  -  
4.  Earnings Per Share  -  -  
 5.  Total Assets  -  -  
 6.  Total Liabilities  -  -  
 7.  Net Worth  -  -  
 8. Any other financial item(s) (as felt 
appropriate by the management)  
-  -  
II. 
 
 
 
 
Audit Qualification (each audit qualification separately): 
a. Details of Audit Qualification:","""audit qualifications financial statement"""
/Users/midhunln/Documents/rag20march_with_eval/Ingestion_plus_Retriever_eval/Documents/Master Circular for Issue of Capital and Disclosure Requirements.pdf_69_22,"Page 70 of 132 
 
 
 
Table VII: ISD for Buy-back of equity shares through tender offer 
 
Sr. 
No. 
Particular Field Description Source for 
information 
Remarks  
Pre Issue stage 
1 Company Name of Company 
Listed Entity 
ISD data from 
point 1 to 39 
shall submitted 
by the Listed 
Entity before 
issuance of 
Buyback 
opening notice 
by the 
Exchange(s) 
2 ISIN ISIN 
3 BSE Scrip Code   
4 NSE Symbol   
5 MSEI Symbol   
6 Issue Type Buyback 
7 Method of Buyback Tender Offer 
8 Board Meeting Date Date 
9 Date of declaration of results of the postal ballot, if 
applicable 
Date 
10 Date of Public Announcement Date 
11 Record Date Date 
12 Buyback Opening Date Date 
13 Buyback Closing Date Date 
14 Buyback Offer No. of Shares 
15 Buyback Price Amount in Rupees  
16 Aggregate consideration not exceeding Amount in Rupees  
17 Equity Shares Reserved for Small Shareholders No. of Shares 
18 Equity Shares under General Category No. of Shares 
19 Participation by Promoter(s) Yes/ No","""buyback of equity shares tender offer"""
"/Users/midhunln/Documents/rag20march_with_eval/Ingestion_plus_Retriever_eval/Documents/Master circular for compliance with the provisions of the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015 by listed entities.pdf_246_8","Page 247 of 261 
 
5. Whether all members actively participate in the discussions  
6. Whether overall, the Board functions constructively as a team  
 
vi. Recording of minutes:  
1. Whether the minutes are being recorded properly - clearly, completely, 
accurately and consistently.   
2. Whether the minutes are approved properly in accordance with set 
procedures.  
3. Whether the minutes are timely circulated to all the Board members  
4. Whether dissenting views are recorded in the minutes  
 
vii. Dissemination of information:  
1. Whether all the information pertaining to the meeting are disseminated to the 
members timely, frequently, accurately, regularly  
2. Whether Board is adequately in formed of material matters in between 
meetings   
 
c. Functions of the Board: 
 
(Functions of the Board have been specified in detail in Chapter II of the LODR 
Regulations and Companies Act, 2013) 
 
i. Role and responsibilities of the Board:  Whether the same are  clearly","""board meeting minutes recording approval dissemination"""
"/Users/midhunln/Documents/rag20march_with_eval/Ingestion_plus_Retriever_eval/Documents/Master circular for compliance with the provisions of the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015 by listed entities.pdf_104_49","Rs._____and Rs.______, total net profit/(loss) after tax of Rs.______and Rs.______ and 
total comprehensive income / loss of Rs._______and Rs.______for the quarter ended 
_______ and for the period from __ ___to______ , respectively, and cash flows (net) 53 of 
Rs. ____ for the period from_____ to___________, as considered in the consolidated 
unaudited financial results. The consolidated unaudited financial results also includes the 
Group’s share of net profit/ (loss) after tax of Rs. _____and Rs.______ and total 
comprehensive income / loss of Rs. and Rs._____ for the quarter ended __________ and 
for the period from _____to______, respectively, as considered in the consolidated 
unaudited financial results, in respect of ____associates and _____ joint ventures , based 
on their interim financial statements/ financial information/ financial results which have not 
been reviewed/audited by their auditors. According to the information and explanations","""unaudited financial results"""
"/Users/midhunln/Documents/rag20march_with_eval/Ingestion_plus_Retriever_eval/Documents/Master circular for compliance with the provisions of the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015 by listed entities.pdf_187_45","following formula: 
Percentage of reclaimed products and their packaging materials = 
(Products and their packaging materials reclaimed within the 
reporting period) / (Products sold within the reporting period)","""reclaimed products formula"""
"/Users/midhunln/Documents/rag20march_with_eval/Ingestion_plus_Retriever_eval/Documents/Master circular for compliance with the provisions of the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015 by listed entities.pdf_179_17","Page 180 of 261 
 
II. SECTION A: GENERALDISCLOSURES  
 
Q. 
No. 
Field Name Instruction/Guidance 
16 Details of 
business 
activities 
The details of business activities shall be in line those given in Form MGT-
7 prescribed by MCA.  
 17 Products sold / 
services 
offered by the 
entity 
1. The entity shall disclose the top products manufactured or services 
provided by the listed entity that account for 90% of its turnover (in 
descending order) along -with the individual contribution of such 
products / services to the total turnover.  
 
2. The National Industrial Classification (NIC) codes are available at the 
following link: http://mospi.gov.in/classification/national-industrial-
classification/alphabetic-index-5digit 
 
20 Details of 
employees 
and workers 
1. The entity shall disclose the total number of employees and workers, 
along-with the associated break-up by gender (male / female) and into 
permanent / other than permanent.","""company disclosures"""
"/Users/midhunln/Documents/rag20march_with_eval/Ingestion_plus_Retriever_eval/Documents/Master circular for compliance with the provisions of the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015 by listed entities.pdf_55_20","Page 56 of 261 
 
10. Standard operating procedure for revocation of suspension of trading. 
 
10.1. If the non -compliant listed entity complies with the aforesaid requiremen t(s) after trading is 
suspended in the shares of the non-compliant entity, the recognized stock exchange(s) shall, 
on the date of compliance, give a public notice on its website informing compliance by the listed 
entity. The recognized stock exchange(s) shall revoke the suspension of trading of its shares 
after a period of 7 days from the date of such notice. While issuing the said notice, the 
recognized stock exchange(s) shall send intimation of the notice to other recognized stock 
exchange(s) where the sh ares of the entity are listed. After revocation of suspension, the 
trading of shares shall be permitted only in 'Trade for Trade' basis for a period of 7 days from 
the date of revocation and thereafter, trading in the shares of the entity shall be shifted back to 
the normal trading category.","""revocation of suspension of trading shares procedure"""
"/Users/midhunln/Documents/rag20march_with_eval/Ingestion_plus_Retriever_eval/Documents/Master circular for compliance with the provisions of the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015 by listed entities.pdf_213_15","b) whether the acquisition would fall within related party transaction(s) and whether 
the promoter/ promoter group/ group companies have any interest in the entity 
being acquired? If yes, nature of interest and details thereof and whether the same 
is done at “arm’s length”;  
c) industry to which the entity being acquired belongs;  
d) objects and impact of acquisition (including but not limited to, disclosure of reasons 
for acquisition of target entity, if its business is outside the main line of business of 
the listed entity);  
e) brief details of any governmental or regulatory approvals required for the 
acquisition;  
f) indicative time period for completion of the acquisition;    
g) consideration - whether cash consideration or share swa p or any other form  and 
details of the same;  
h) cost of acquisition and/or the price at which the shares are acquired;   
i) percentage of shareholding / control acquired and / or number of shares acquired;","""related party transaction acquisition criteria"""
/Users/midhunln/Documents/rag20march_with_eval/Ingestion_plus_Retriever_eval/Documents/Master Circular for Issue of Capital and Disclosure Requirements.pdf_57_3,"Page 58 of 132 
 
 
Sr. 
No. 
Particular Field Description Source for information Timeline for 
submission  
20 Name of LM / BRLM Name of LM / BRLM 
Issuer along with the 
Lead Managers 
 
21 Name of RTA Name of RTA 
22 Name of the Market Maker Name 
23 Listing Sought at Options: Only BSE / Only NSE 
/ Only MSEI / BSE & NSE / 
BSE & MSEI / NSE & MSEI / 
BSE, NSE & MSEI 
Listing Stage 
24 ISIN ISIN 
Issuer along with Lead 
Managers 
 
Data from 24 
to 50 shall be 
submitted by 
Lead Manager 
before grant of 
Listing 
approval by 
the 
Exchange(s) 
25 Corporate Identity Number (CIN) of the Listed Entity CIN 
26 Permanent Account Number (PAN) PAN 
27 Designate Stock Exchange Name of the Exchange 
28 Issue Open Date Date 
29 Issue Close Date Date 
30 Price Band In Rs. 
31 Discount (Rs.) In Rs. 
32 Composition of Issue Fresh / OFS / Fresh & OFS 
33 Fresh Issue shares No. of shares 
34 Offer for sale No. of shares 
35 Total Issue of shares No. of shares","""listing requirements for indian companies"""
"/Users/midhunln/Documents/rag20march_with_eval/Ingestion_plus_Retriever_eval/Documents/Master circular for compliance with the provisions of the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015 by listed entities.pdf_142_40","Page 143 of 261 
 
S. 
No. 
Particulars Total 
(A) 
Male  Female  
No. (B) %  (B / A) No. (C) % (C / A) 
6.  Total workers  
(F + G) 
     
b. Differently abled Employees and workers: 
 
S. 
No 
Particulars Total 
(A) 
Male Female  
No. (B) %  (B / A) No. (C) % (C / A) 
DIFFERENTLY ABLED EMPLOYEES 
1.  Permanent (D)      
2. Other than 
Permanent (E)  
     
3. Total differently 
abled employees  
(D + E) 
     
DIFFERENTLY ABLED WORKERS 
4. Permanent (F)      
5. Other than 
permanent (G) 
     
6. Total differently 
abled workers  
(F + G) 
     
 
21. Participation/Inclusion/Representation of women  
 
 Total  
(A) 
No. and percentage of Females 
No. (B) % (B / A) 
Board of Directors    
Key Management 
Personnel 
   
22. Turnover rate for permanent employees and workers  
(Disclose trends for the past 3 years) 
 
 FY _____ 
(Turnover rate in current FY) 
FY _____ 
(Turnover rate in 
previous FY) 
FY _____ 
(Turnover rate in the 
year prior to the 
previous FY)","""turnover rate for permanent employees and workers"""
"/Users/midhunln/Documents/rag20march_with_eval/Ingestion_plus_Retriever_eval/Documents/Master circular for compliance with the provisions of the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015 by listed entities.pdf_105_5","Basis for Opinion  
 
We conducted our audit in accordance with the Standards on Auditing (SAs) specified under section 
143(10) of the Companies Act, 2013 (the Act). Our responsibilities under those Standards are further 
described in the Auditor’s Responsibilities for the Audit of the Consolidated Financial Results section 
of our report. We are independent of the Gr oup, its associates and jointly controlled entities in 
accordance with the Code of Ethics issued by the Institute of Chartered Accountants of India together 
                                                           
56 As applicable (for example, when consolidated quarterly financial results are submitted for the first time 
pursuant to the mandatory requirement with effect from April 1, 2019, and no quarterly consolidated financial 
results were submitted in the previous year).","""Standards on Auditing Companies Act 2013 Auditor's Responsibilities"""
"/Users/midhunln/Documents/rag20march_with_eval/Ingestion_plus_Retriever_eval/Documents/Master circular for compliance with the provisions of the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015 by listed entities.pdf_4_14","ICAI Institute of Chartered Accountants of India 
ICDR Regulations SEBI (Issue of Capital and Disclosure Requirements) Regulations, 2018 
ICSI Institute of Company Secretaries of India 
IDR Indian Depository Receipts 
IGP Innovators Growth Platform 
Ind-AS Indian Accounting Standards 
IRDAI Insurance Regulatory and Development Authority of India 
ISIN International Securities Identification Number 
KMP Key Managerial Personnel 
LODR Regulations 
/ SEBI LODR / 
LODR  
SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015 
MPS Minimum Public Shareholding 
NBFC Non-Banking Financial Company 
NCD Non-Convertible Debentures 
NCRPS Non-Convertible Redeemable Preference Shares 
NFRA National Financial Reporting Authority 
NGRBC National Guidelines on Responsible Business Conduct 
NPA Non-Performing Asset 
NRC Nomination and Remuneration Committee 
OFS Offer for Sale 
OTC Over-the-Counter 
PAN Permanent Account Number 
PCS Practising Company Secretary","""SEBI regulations"""
/Users/midhunln/Documents/rag20march_with_eval/Ingestion_plus_Retriever_eval/Documents/Master Circular for Issue of Capital and Disclosure Requirements.pdf_72_27,"Page 73 of 132 
 
 
 
Table VIII: ISD for Buy-back of equity shares from the open market  
 
Sr. No. Particular Field Description Source for information Remarks 
Pre Issue stage 
1 Company Name of Company 
Listed Entity 
ISD data from 1 to 
16 shall be 
submitted by the 
Listed Entity before / 
along with Issue 
opening application 
with the 
Exchange(s) 
2 Scrip Code Scrip Code 
3 ISIN No. ISIN No 
4 Issue Type Buyback 
5 Method of Buyback Open Market 
6 Board Meeting Date Date 
7 Shareholders Resolution Date, if applicable Date 
8 Date of Public Announcement Date 
9 Buyback Opening Date Date 
10 Buyback Closing Date Date 
11 Maximum Buyback Price (Rs,) Amount in Rupees  
12 Maximum No of shares to be bought back No. of Shares 
13 Company’s Broker/ Buyer Broker Name 
14 Manager to Buyback Offer Investment Banker 
15 Listed capital  (No of shares) No. of Shares 
16 Promoter(s) holding Pre Buyback No. of Shares & 
Percentage 
Post Issue stage","""buyback of equity shares open market isd"""
"/Users/midhunln/Documents/rag20march_with_eval/Ingestion_plus_Retriever_eval/Documents/Master circular for compliance with the provisions of the Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations, 2015 by listed entities.pdf_244_4","etc. As per SEBI LODR, the primary responsibility of formulation of criteria lies on the 
NRC.   
Indicative criteria that may be used for different directors/groups are:  
A. Board as a whole 
 
a. Structure of the Board: 
i. Competency of directors: (Different competencies may be identified as may be 
required for effective functioning of the entity and the Board) -Whether Board as 
a whole has directors with a proper mix of competencies to conduct it s affairs 
effectively. 
ii. Experience of directors: Whether Board as a whole has directors with enough 
experience to conduct its affairs effectively.","""SEBI LODR board composition criteria"""
